Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5qmoHJuhX9tRn1MsjJXJ9M,"Feelings","Feelings",".Eehou,Zmeyev,Pueblo Vista",2018-07-31,109734,30,sokux9999,2022-12-21T00:07:29Z,"lo-fi beats,lo-fi,ritmos de jazz,jazz rap","pvmm",0.789,0.501,4,-8.605,0,0.487,0.431,0.953,0.107,0.427,139.911,4
3YfNhioGntblm6ciPsCwC9,"I’ll Keep You Safe","I’ll Keep You Safe","Vluestar",2018-05-08,140338,0,sokux9999,2022-12-21T00:07:29Z,"","Vluestar under exclusive license to Amuseio AB",0.54,0.341,10,-10.399,0,0.0717,0.802,0.00921,0.13,0.283,137.753,4
0p1oF94MG2dOCbMSDsGMDj,"walk but in a garden","walk but in a garden","LLusion",2020-07-03,114000,44,sokux9999,2022-12-21T00:07:29Z,"","Republic Records",0.832,0.351,8,-12.499,0,0.0814,0.832,0.939,0.111,0.406,79.99,4
0ytvsZOerGzUWfHXVT2Sgy,"Eternal Youth","Eternal Youth","RŮDE",2017-08-07,205766,58,sokux9999,2022-12-21T00:07:29Z,"lo-fi","Chill Squad",0.655,0.487,6,-7.988,1,0.033,0.0347,0.897,0.271,0.0454,139.914,4
6hDBkm6B8HF9B4oATW28YN,"Pop Virus","POP VIRUS","Gen Hoshino",2018-12-19,182000,39,sokux9999,2022-12-21T00:07:29Z,"j-pop,anime","Speedstar",0.629,0.441,9,-4.614,1,0.126,0.0339,0,0.234,0.782,78.177,4
5MeUMSRreLHYLhw8ZTyqpk,"Renee","Renee","SALES",2013-06-23,179125,59,sokux9999,2022-12-21T00:07:29Z,"bedroom pop","SALES",0.924,0.386,9,-8.183,1,0.0548,0.755,0.00253,0.118,0.424,108.957,4
4Dw4rvs0cuGNnnIZ419oC6,"Mirror Masa (I Think I'm Fallin' for Ya)","Mirror Masa (I Think I'm Fallin' for Ya)","Dathan",2019-12-29,138008,0,sokux9999,2022-12-21T00:07:29Z,"future bass","Dathan",0.47,0.735,10,-8.395,0,0.0471,0.114,0.309,0.218,0.149,130.134,4
5VlTQnZO89Ioku8ssdbqJk,"Dead Man Walking","Dead Man Walking","Brent Faiyaz",2020-09-18,247079,60,sokux9999,2022-12-21T00:07:29Z,"r&b","Lost Kids",0.505,0.267,9,-13.763,0,0.05,0.279,0,0.096,0.439,143.929,4
4eVUPMhqGFcmxo6cjv9KqA,"Time Moves Slow","IV","BADBADNOTGOOD,Samuel T. Herring",2016-07-08,273864,0,sokux9999,2022-12-21T00:07:29Z,"","Innovative Leisure",0.621,0.376,2,-10.832,1,0.0552,0.471,0.0289,0.102,0.322,139.842,4
2AeBIa1MIrpHBBDoUT5sjI,"Redbone","Redbone","Lofi Fruits Music,Avocuddle,Orange Stick",2020-07-24,100794,0,sokux9999,2022-12-21T00:07:29Z,"lo-fi,lo-fi beats","Strange Fruits",0.691,0.429,3,-11.071,0,0.0335,0.88,0.9,0.103,0.522,160.002,4
5hM5arv9KDbCHS0k9uqwjr,"Borderline","The Slow Rush","Tame Impala",2020-02-14,237800,77,sokux9999,2022-12-21T00:07:29Z,"indie,pop psicodélico","Universal Music Australia Pty. Ltd.",0.621,0.873,5,-3.067,0,0.0369,0.0406,0.0000091,0.0824,0.873,97.96,4
1ko2lVN0vKGUl9zrU0qSlT,"Just the Two of Us (feat. Bill Withers)","Anthology","Grover Washington, Jr.,Bill Withers",1985,438493,71,sokux9999,2022-12-21T00:07:29Z,"soul jazz,smooth jazz,soul,motown","Rhino/Elektra",0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,4
0WKmVAD4VWk5EdTyCFILi4,"Needs","Needs","Verzache",2018-02-14,177479,35,sokux9999,2022-12-21T00:07:29Z,"","Zach Farache",0.813,0.601,11,-7.552,0,0.116,0.189,0.0002,0.426,0.855,118.981,4
03yPqXVJIYC5qKoYTUbAp7,"The Eye of Truth","Bumps","Driver",2017-09-07,161538,35,sokux9999,2022-12-21T00:07:29Z,"lo-fi,lo-fi beats,vaporwave","608254 Records DK",0.589,0.68,5,-8.887,1,0.379,0.868,0.356,0.09,0.502,80.23,4
4F8O2Njy8ves5I4AyGgh0D,"AGZ","Tapas, Vol. 2","Cookin Soul",2021-09-02,142702,11,sokux9999,2022-12-21T00:07:29Z,"","Cookin Soul Records",0.605,0.717,7,-7.589,1,0.325,0.643,0,0.291,0.621,73.641,4
2HNhRDgs16dUuvg4MROylL,"4:44 Am","4:44 Am","Kochetkovv",2018-07-08,121913,0,sokux9999,2022-12-21T00:07:29Z,"","Kochetkovv under exclusive license to Amuseio AB",0.786,0.299,0,-9.572,1,0.452,0.972,0.00211,0.174,0.774,130.035,4
5H92IwQV1tExrJPDXLyt9B,"I Just Want to Be the One You Love","I Just Want to Be the One You Love","Cryst",2019-11-27,121051,0,sokux9999,2022-12-21T00:08:37Z,"","1397768 Records DK",0.787,0.231,4,-17.493,1,0.0851,0.844,0.00133,0.364,0.551,85.008,4
1uuI4ovQALuaq9srVZyTDy,"Kid Goku","Kid Goku","Mishaal Tamer,Masked Man",2018-03-22,135981,3,sokux9999,2022-12-21T00:12:48Z,"lo-fi beats,lo-fi","College Music Records",0.651,0.317,8,-10.515,0,0.124,0.626,0.784,0.129,0.273,92.807,4
3lGMtkONrZdJ8kTCg6KIFf,"Hasta la Raíz","Hasta la Raíz (Edición Especial)","Natalia Lafourcade",2015-11-13,221800,72,sokux9999,2022-12-21T00:16:39Z,"folk latino,bolero,indie latino,música alternativa latina","RCA Records Label",0.585,0.643,3,-8.392,1,0.0395,0.201,0.000306,0.144,0.592,152.98,3
2niUiaoJDCzNldW0pV66zb,"Nunca Es Suficiente","Hasta la Raíz (Edición Especial)","Natalia Lafourcade",2015-11-13,237106,66,sokux9999,2022-12-21T00:17:43Z,"folk latino,bolero,indie latino,música alternativa latina","RCA Records Label",0.699,0.61,2,-9.308,0,0.0541,0.511,0.00000231,0.127,0.846,178.112,4
5wWxUdgn2OugIOvLJOdreH,"Lo Que Construimos","Hasta la Raíz (Edición Especial)","Natalia Lafourcade",2015-11-13,279213,64,sokux9999,2022-12-21T00:22:57Z,"folk latino,bolero,indie latino,música alternativa latina","RCA Records Label",0.667,0.287,0,-9.718,1,0.0334,0.769,0.00000361,0.106,0.545,127.981,4
75UMtPC77vqKRwfSuYuNPO,"San Lucas","San Lucas","Kevin Kaarl",2019-11-07,247196,72,sokux9999,2022-12-21T00:24:42Z,"folk latino,indie mexicano","Kevin Kaarl",0.577,0.363,7,-12.378,1,0.0263,0.86,0.000282,0.0868,0.265,91.511,4
7dT9D6117e5DbhnKxDLNW9,"Colapso","Hasta el Fin Del Mundo","Kevin Kaarl",2019-02-28,235470,70,sokux9999,2022-12-21T00:24:45Z,"folk latino,indie mexicano","Kevin Kaarl",0.548,0.216,7,-17.234,1,0.0389,0.923,0.297,0.113,0.149,149.979,4
2TzkIzgzIHhewMxyh1u4hh,"Vámonos a Marte","Hasta el Fin Del Mundo","Kevin Kaarl",2019-02-28,179094,70,sokux9999,2022-12-21T00:24:47Z,"folk latino,indie mexicano","Kevin Kaarl",0.675,0.159,0,-11.664,1,0.0592,0.985,0.00366,0.172,0.264,69.747,4
3W5h65cRwTaZ1FCvEw6Ltx,"Amor Viejo","Amor Viejo","Kevin Kaarl",2018-10-30,137496,64,sokux9999,2022-12-21T00:24:51Z,"folk latino,indie mexicano","Kevin Kaarl",0.689,0.203,0,-14.459,1,0.0417,0.992,0.5,0.0873,0.373,93.151,4
2anIk8QS9NUcNdWNpcEkdD,"Ella No Veía la Tele","Ella No Veía la Tele","R De Rumba,Porcel,Kase.O",2020-09-11,190445,38,sokux9999,2022-12-21T00:31:45Z,"ritmos de jazz,hip hop latino","Rap Solo",0.761,0.791,7,-6.218,1,0.269,0.642,0,0.152,0.911,87,4
7m9OqQk4RVRkw9JJdeAw96,"Jocelyn Flores","17","XXXTENTACION",2017-08-25,119133,75,sokux9999,2022-12-21T12:11:25Z,"rap emo","Bad Vibes Forever / EMPIRE",0.872,0.391,0,-9.144,0,0.242,0.469,0.00000413,0.297,0.437,134.021,4
4Z0qEl50Xg5oHY1T6XZpQX,"Bad Idea","Bad Idea","pxzvc,Shiloh Dynasty",2018-05-11,114108,0,sokux9999,2022-12-21T12:20:31Z,"lo-fi","1790 Records",0.852,0.41,0,-9.498,1,0.0602,0.0848,0.167,0.142,0.467,122.054,4
3NqBxTOMCJ3zW9CIP51td4,"Jugaste y Sufrí","Corta Venas","Eslabon Armado,DannyLux",2020-12-18,275194,70,sokux9999,2022-12-21T12:32:43Z,"trap corridos,sierreño triste,corrido,sierreño,música mexicana,corridos bélicos","DEL Records",0.39,0.499,7,-7.778,1,0.0381,0.632,0.000497,0.115,0.34,200.156,1
5vwXQUwkpmnkJrfv69L6Mp,"In My Head","In My Head","Bedroom",2013-01-04,354691,64,sokux9999,2022-12-21T12:39:02Z,"","Licensed from Noah Kittinger, exclusive license to Amuseio AB",0.576,0.608,9,-13.537,1,0.0321,0.169,0.916,0.106,0.18,150.9,4
2IhNiST8ZiY4KPcPSBzMcB,"[oops]","[oops]","potsu",2017-05-17,142182,53,sokux9999,2022-12-21T12:42:34Z,"lo-fi,lo-fi beats","potsu recordings",0.851,0.264,0,-13.558,1,0.0788,0.53,0.217,0.138,0.635,68.988,4
7qBT9qcbtkLqrfm9LiTNB4,"Piel Canela","Piel Canela","Cuco",2020-09-24,102371,63,sokux9999,2022-12-21T12:43:07Z,"bedroom pop","Cuco / Interscope PS",0.874,0.71,7,-8.366,1,0.0482,0.188,0.000889,0.276,0.9,116.972,4
2vWBUC9djv6BtiGlmKiQaH,"YKWIM?","Bipolar","Yot Club",2019-05-31,212750,74,sokux9999,2022-12-21T12:46:08Z,"bedroom pop","Yot Club under exclusive license to Amuseio AB",0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,3
6dxnJu2lMn5rxfIO7u5Wf0,"Idk.","Idk.","Fallen Roses,Greco Murillo,Donovan's Playground",2022-01-17,115931,38,sokux9999,2022-12-21T12:56:42Z,"lo-fi beats","Fruits Music",0.777,0.142,11,-19.585,0,0.334,0.736,0.69,0.325,0.541,156.999,4
3IwadYiQKN7O51JgIH9PBC,"no way !","aquarium","Yot Club",2019-01-13,166458,60,sokux9999,2022-12-21T13:02:50Z,"bedroom pop","Yot Club under exclusive license to Amuseio AB",0.651,0.696,7,-7.889,1,0.0314,0.0949,0.903,0.387,0.62,130.27,4
5BAXlRDW3YaPr3rfqV51TA,"Comfort Chain","Comfort Chain","Instupendo",2017-01-20,184363,0,sokux9999,2022-12-21T13:15:35Z,"","Instupendo",0.83,0.251,4,-19.774,1,0.0779,0.98,0.893,0.195,0.164,109.999,4
2mCz9Sl9eamWY65q7zMNm2,"El Susto y el Miedo","Lance","Niños Del Cerro",2018-08-31,326141,20,sokux9999,2022-12-21T13:33:25Z,"indie latino","Quemasucabeza",0.229,0.832,4,-5.781,1,0.121,0.00603,0.144,0.152,0.239,94.116,4
2x8oBuYaObjqHqgGuIUZ0b,"ARRANCÁRMELO","ARRANCÁRMELO","WOS",2022-04-06,183547,61,sokux9999,2022-12-21T14:10:34Z,"","DOGUITO Records / DALE PLAY Records",0.654,0.354,5,-7.358,1,0.0738,0.724,0,0.134,0.262,81.956,4
5uHAzGa4d9j35DEbhUwGhi,"MELÓN VINO","CARAVANA","WOS",2019-10-04,176394,60,sokux9999,2022-12-21T14:17:26Z,"","DOGUITO Records / DALE PLAY Records",0.62,0.741,4,-6.081,1,0.137,0.531,0.0000292,0.156,0.353,140.04,4
5MnEneaAEMUOvYvvG1AN4Z,"solitude - slowed + reverb","solitude - slowed + reverb","slō,twilight,Tazzy",2022-08-14,219416,0,sokux9999,2022-12-21T19:03:25Z,"hardstyle,nightcore","Afterpeak Music Group",0.366,0.0323,7,-21.519,0,0.0337,0.893,0.831,0.11,0.192,93.146,4
3bzgUqMZShKYULCSTDKE3x,"Pastlives","Pastlives","BRAMANE",2022-01-08,204732,0,sokux9999,2022-12-21T19:03:58Z,"","BRAMANE",0.501,0.315,10,-14.912,1,0.0409,0.971,0.933,0.183,0.264,85.168,4
6IPwKM3fUUzlElbvKw2sKl,"we fell in love in october","we fell in love in october / October Passed Me By","girl in red",2018-11-21,184153,79,sokux9999,2022-12-21T19:06:29Z,"bedroom pop","world in red",0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,4
4xF4ZBGPZKxECeDFrqSAG4,"snowfall","snowfall","Øneheart,reidenshi",2022-01-14,124065,79,sokux9999,2022-12-21T19:08:38Z,"dark ambient","Øneheart & reidenshi",0.466,0.0918,10,-26.813,1,0.0269,0.929,0.803,0.439,0.0841,95.014,4
2qyhy9ndo8tTGMzXeHTisR,"So High","So High","Doja Cat",2014-03-11,201573,72,sokux9999,2022-12-22T01:56:59Z,"","MAU Records",0.647,0.567,10,-5.777,0,0.0374,0.133,0.00000936,0.0638,0.659,131.933,4
4Yx9jw2hqVk00uwLRBXKxc,"TERRAZA","TERRAZA","WOS",2019-03-21,234949,59,sokux9999,2022-12-22T09:03:31Z,"","PICANTE",0.447,0.66,2,-9.32,1,0.143,0.288,0,0.123,0.404,82.108,4
6b37xrsNCWYIUphFBazqD6,"Me Gustas Tu","Próxima Estación: Esperanza","Manu Chao",2001-06-01,239986,75,sokux9999,2022-12-22T09:03:39Z,"música alternativa latina","Radio Bemba",0.657,0.741,11,-6.822,0,0.0825,0.663,0.494,0.222,0.908,175.949,4
00SmB7n85SKROGjybsyq5i,"Bongo Bong","Clandestino","Manu Chao",1998-10-06,158426,65,sokux9999,2022-12-22T09:03:43Z,"música alternativa latina","Radio Bemba",0.755,0.545,9,-10.027,0,0.0646,0.944,0.000118,0.144,0.964,149.807,4
51R2M1JgyFfRS3e6v5wCt3,"Clandestino","Clandestino","Manu Chao",1998-10-06,149173,60,sokux9999,2022-12-22T09:10:50Z,"música alternativa latina","Radio Bemba",0.68,0.594,6,-6.417,0,0.0688,0.469,0,0.431,0.774,85.04,4
4v7DCN09hgXkKazefkznDQ,"Lonely","Trouble Deluxe Edition","Akon",2005-01-01,235800,74,sokux9999,2022-12-24T19:40:35Z,"","SRC Records",0.634,0.526,5,-7.881,0,0.0333,0.339,0,0.257,0.623,90.087,4
1rSirOSgJ7I6OyoOIpQ5N4,"Quarto de Hotel","A Virgem de Saint Tropez (Trilha Sonora Original)","Hareton Salvanini",1974-01-01,162186,51,sokux9999,2022-12-26T09:13:22Z,"","Som Livre",0.294,0.168,0,-9.714,0,0.032,0.94,0.848,0.354,0.0386,73.086,1
42qNWdLKCI41S4uzfamhFM,"Duvet","Twilight","bôa",2001-03-21,203600,79,sokux9999,2022-12-26T09:16:29Z,"","Nettwerk Music Group",0.583,0.888,11,-9.414,0,0.0349,0.191,0.0000458,0.0936,0.706,93.206,4
4gT3mNJA8lnlkYFqGZ8IA2,"Small Worlds","Swimming","Mac Miller",2018-08-03,271733,70,sokux9999,2023-01-04T05:06:18Z,"","Warner Records",0.516,0.546,5,-9.105,1,0.249,0.814,0.0000045,0.0995,0.515,78.267,4
52ojopYMUzeNcudsoz7O9D,"New Person, Same Old Mistakes","Currents","Tame Impala",2015-07-17,363240,74,sokux9999,2023-01-05T03:50:02Z,"indie,pop psicodélico","Universal Music Australia Pty. Ltd.",0.47,0.809,8,-6.74,1,0.0495,0.272,0.00671,0.0491,0.49,151.836,4
7wt0JmRTvxLbwlB97cAF3W,"Llama","Adiós","Girl Ultra",2018-03-20,182000,24,sokux9999,2023-01-07T10:46:15Z,"indie latino,indie mexicano","FINESSE RECORDS",0.699,0.314,5,-9.858,0,0.0581,0.668,0.0000216,0.107,0.56,149.859,4
27VxXIWKxPbcyinlY3SYc3,"Don't Be so Serious","Once in a Long, Long While...","Low Roar",2017-04-14,373318,49,sokux9999,2023-01-07T17:38:58Z,"","Tonequake Records",0.558,0.566,9,-12.563,0,0.0423,0.209,0.422,0.112,0.117,130.024,4
1E6RQfOeqp4bs7V1jWr2ac,"Préludes, Op. 28: No. 15 in D-Flat Major Raindrop-Prélude","Bar Classics (Most Famous Tunes in Classical Music)","Frédéric Chopin,Sebastian Knauer",2015-01-30,378386,23,sokux9999,2023-01-08T10:38:55Z,"piano clásico,clásica","Berlin Classics",0.368,0.00464,1,-31.293,1,0.0508,0.994,0.863,0.0811,0.0617,130.109,4
2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato","Tchaikovsky: Swan Lake","Pyotr Ilyich Tchaikovsky,André Previn,London Symphony Orchestra",1976-01-01,166866,65,sokux9999,2023-01-08T11:46:32Z,"clásica,orquesta,ópera","Warner Classics",0.136,0.164,4,-18.756,0,0.0364,0.911,0.916,0.109,0.071,58.303,4
1pmlUQE8cYdzqv9pAjajRv,"he'll give us what we really need","YOAKE","yuugen",2021-07-17,63303,0,sokux9999,2023-01-10T05:13:56Z,"city pop","yuugen",0.598,0.788,1,-8.39,1,0.393,0.492,0.0729,0.143,0.697,90.86,4
1c5CllrZr45UBhWpIqM332,"Funny Thing","It Is What It Is","Thundercat",2020-04-03,116630,67,sokux9999,2023-01-10T06:26:49Z,"","Brainfeeder",0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,3
474uVhyGgK5MtY9gMcDgGl,"It's Called: Freefall","How to: Friend, Love, Freefall","Rainbow Kitten Surprise",2018-04-06,152293,73,sokux9999,2023-03-25T10:01:16Z,"","Elektra (NEK)",0.744,0.516,2,-6.365,1,0.0513,0.632,0,0.605,0.281,97.944,4
3EaJDYHA0KnX88JvDhL9oa,"Dark Red","Dark Red","Steve Lacy",2017-02-20,173104,80,sokux9999,2023-03-25T10:35:58Z,"","Three Quarter",0.603,0.784,6,-4.023,1,0.062,0.446,0.00000832,0.119,0.769,172.041,4
11rsK9GDZ9UdWsxtDqnMmN,"¿Porqué te vas?","Porque Te Vas","Jeanette",2011-03-11,201160,66,sokux9999,2023-04-25T19:14:39Z,"","Parlophone Spain",0.612,0.458,0,-11.086,0,0.069,0.427,0.00000841,0.103,0.961,172.516,4
0JIMT9gzLIIz0esKLyjbKf,"Telephones","Changes","Vacations",2018,212432,77,sokux9999,2023-04-25T19:19:32Z,"","Nettwerk Music Group",0.526,0.447,2,-9.268,1,0.0274,0.00283,0.0301,0.109,0.183,74.995,4
707BRCe5feUySwv7141QeA,"New Home","New Home","Austin Farwell",2021-05-11,126359,64,sokux9999,2023-04-25T19:46:03Z,"","Austin Farwell",0.378,0.014,5,-22.794,1,0.0515,0.994,0.87,0.116,0.198,71.865,1
5Pf5HwjqLAbYDVBQU7H7Oz,"I'll Keep Coming","0","Low Roar",2014-08-05,352346,46,sokux9999,2023-04-25T19:50:31Z,"","Tonequake Records",0.332,0.596,9,-5.607,0,0.0521,0.0372,0.413,0.298,0.0996,140.104,4
7Dsn5q3gt4FcwVfB31ng18,"El Muchacho de los Ojos Tristes - Remasterizado","Corazón De Poeta (Remasterizado 2022)","Jeanette",1981,211600,23,sokux9999,2023-04-25T19:56:18Z,"","Legacy Recordings",0.699,0.447,9,-9.697,1,0.0294,0.498,0.00000207,0.211,0.792,113.058,4
58J23cD4zeeidroDepVhX7,"Ayer y Hoy","15 Éxitos de Siempre Vol. 5","Julio Jaramillo",2008-09-30,141800,56,sokux9999,2023-05-20T12:08:37Z,"bolero,ranchera","Modiner",0.643,0.368,4,-9.826,1,0.146,0.906,0.0364,0.116,0.693,160.994,4
57FpaFbaz5ApQ5nFm4NvcS,"Aruarian Dance","Aruarian Dance","skoomy",2023-07-03,274665,49,sokux9999,2023-07-24T07:55:47Z,"","skoomy",0.667,0.478,3,-10.926,0,0.033,0.381,0.915,0.32,0.688,99.282,4
63hAr3YycHvpTz8imu01xW,"The Setup - GTA V Finale Version","The Great Unknown","Favored Nations",2015-09-28,205664,18,sokux9999,2023-07-24T08:32:18Z,"","Universal Music Australia (Distribution)",0.804,0.669,11,-6.574,0,0.0328,0.188,0.0402,0.15,0.921,125.044,4
31aqUQQ56K4CnbG9ZTzPTB,"Ginza Samba - Remastered 1998","Greatest Hits","Vince Guaraldi,Bola Sete",1989-01-01,325933,27,sokux9999,2023-07-24T09:17:36Z,"jazz brasileño,bossa nova,jazz latino","Fantasy Records",0.613,0.214,8,-21.509,1,0.0374,0.788,0.36,0.18,0.815,97.419,4
7EAMXbLcL0qXmciM5SwMh2,"Heart To Heart","Here Comes The Cowboy","Mac DeMarco",2019-05-10,211140,78,sokux9999,2023-07-24T09:17:47Z,"indie","Mac’s Record Label",0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,4
4LIM4qmpHABufePRrLWbiM,"QKThr","Drukqs","Aphex Twin",2001-10-22,87466,62,sokux9999,2023-08-14T10:57:10Z,"idm,ambient,electrónica","Warp Records",0.451,0.0223,1,-26.117,1,0.0461,0.993,0.768,0.13,0.0573,79.042,3
0JmnkIqdlnUzPaf8sqBRs3,"Moonlight","Red Moon In Venus","Kali Uchis",2023-03-03,187723,75,sokux9999,2023-08-21T22:59:37Z,"","Geffen Records",0.642,0.706,7,-6.832,0,0.0507,0.518,0,0.243,0.86,136.854,4
